,units,weights,learning_rate,lambda_reg,activation_function,mean_val_loss,std_val_loss,mean_val_accuracy,std_val_accuracy
158,4,0.7,0.01,0.0,binary_crossentropy,0.27705304821332294,0.019112846078492462,0.3794037997722626,0.07693805108830504
159,4,0.5,0.1,0.0,binary_crossentropy,0.27571767568588257,0.033289848859302584,0.3794037997722626,0.07693805108830504
160,6,0.7,0.1,0.0,binary_crossentropy,0.27365896105766296,0.012936310891686953,0.3794037997722626,0.07693805108830504
161,4,0.7,0.0001,0.0,binary_crossentropy,0.4474700093269348,0.12820423961447172,0.5013550221920013,0.14304220051961714
162,6,0.7,0.1,1e-05,binary_crossentropy,0.29385090867678326,0.06244036218842608,0.5013550221920013,0.14304220051961714
163,4,0.7,0.0001,0.0001,binary_crossentropy,0.4486090342203776,0.12838144327787968,0.5013550221920013,0.14304220051961714
164,6,0.7,0.01,0.01,binary_crossentropy,0.30433890720208484,0.07242973395949442,0.48528842131296795,0.12468257507375607
165,4,0.7,0.1,0.0,binary_crossentropy,0.27497345209121704,0.01730039166001277,0.38753387331962585,0.08839840249772168
166,6,0.1,0.01,0.001,binary_crossentropy,0.27742716173330945,0.0691584039826217,0.4779326468706131,0.19063370674530364
167,4,0.5,0.01,0.0,binary_crossentropy,0.3564743101596832,0.12593946942958717,0.3722415715456009,0.15643481649015034
168,4,0.5,0.001,1e-05,binary_crossentropy,0.3427308400472005,0.1480831570558984,0.5019357403119405,0.17687881538710598
169,6,0.7,0.001,0.0001,binary_crossentropy,0.35086291035016376,0.10958414509740967,0.3720480054616928,0.13742781965075854
170,6,0.1,0.1,1e-05,binary_crossentropy,0.3006463795900345,0.052296354280743175,0.5257452627023061,0.13641964856329478
171,6,0.7,0.001,0.001,binary_crossentropy,0.3204217354456584,0.1125386331191913,0.4858691344658534,0.17633077221522375
172,4,0.7,0.001,0.01,binary_crossentropy,0.31146033108234406,0.09170775433848977,0.485675573348999,0.16102487571729465
173,4,0.5,0.1,0.001,binary_crossentropy,0.3430478572845459,0.10884499236798283,0.46941540638605755,0.14706963651768978
174,6,0.1,0.01,1e-05,binary_crossentropy,0.2605983118216197,0.06127043084687391,0.4543166880806287,0.23728004836060038
175,6,0.3,0.0001,0.0,binary_crossentropy,0.27546030282974243,0.023433096047547976,0.3404955491423607,0.1569036015494192
176,6,0.7,0.001,1e-05,binary_crossentropy,0.3701673448085785,0.13411716790921507,0.3482384830713272,0.16247736802648133
177,6,0.7,0.001,0.01,binary_crossentropy,0.30739468336105347,0.08899078520918652,0.5094850957393646,0.12808999062257256
178,6,0.3,0.0001,1e-05,binary_crossentropy,0.2756662666797638,0.023150112691723047,0.35675570617119473,0.17071875411290974
179,4,0.7,0.001,0.0,binary_crossentropy,0.2760840952396393,0.018468237516112054,0.3794037997722626,0.07693805108830504
180,6,0.7,0.1,0.0001,binary_crossentropy,0.28145486613114673,0.06977836196856475,0.4525745213031769,0.18025244689156442
181,4,0.5,0.001,0.001,binary_crossentropy,0.3548378547032674,0.11041149075997052,0.3958575328191121,0.1167967836684343
