,units,weights,learning_rate,lambda_reg,activation_function,mean_val_loss,std_val_loss,mean_val_accuracy,std_val_accuracy
23,2,0.3,0.0001,0.001,binary_crossentropy,0.2648502588272095,0.010736594582576012,0.4018292725086212,0.025788188039489054
24,2,0.1,0.0001,1e-05,binary_crossentropy,0.2626752406358719,0.021863545845620776,0.5087398290634155,0.10112435943145394
25,2,0.7,0.01,0.0,binary_crossentropy,0.26138174533843994,0.008909315236750122,0.4018292725086212,0.025788188039489054
26,2,0.3,0.01,0.0,binary_crossentropy,0.2620815833409627,0.009746211362527842,0.4018292725086212,0.025788188039489054
27,2,0.7,0.001,0.0,binary_crossentropy,0.2619611422220866,0.010119439259095048,0.4018292725086212,0.025788188039489054
28,4,0.1,0.0001,0.0,binary_crossentropy,0.26974552869796753,0.012292101964458244,0.39369918902715045,0.024269690989836435
29,2,0.5,0.0001,0.001,binary_crossentropy,0.26213525235652924,0.01335837656592611,0.491260161002477,0.10112436695892824
30,2,0.7,0.1,0.0,binary_crossentropy,0.28543509046236676,0.02447560701194503,0.4018292725086212,0.025788188039489054
31,2,0.1,0.001,1e-05,binary_crossentropy,0.26283801595369977,0.010771054853979544,0.4018292725086212,0.025788188039489054
32,2,0.1,0.01,1e-05,binary_crossentropy,0.26210957765579224,0.009892514511017888,0.4018292725086212,0.025788188039489054
33,2,0.1,0.0001,0.0,binary_crossentropy,0.2627223531405131,0.021910835018327354,0.5087398290634155,0.10112435943145394
34,2,0.5,0.001,0.0,binary_crossentropy,0.2634074886639913,0.010757504793171118,0.4018292725086212,0.025788188039489054
35,2,0.1,0.0001,0.01,binary_crossentropy,0.2680799663066864,0.022689796966034747,0.5087398290634155,0.10112435943145394
36,2,0.1,0.001,0.0,binary_crossentropy,0.26304662227630615,0.010396236781023388,0.4018292725086212,0.025788188039489054
37,2,0.3,0.1,0.0,binary_crossentropy,0.2505999406178792,0.004202263543443512,0.45182926456133526,0.08934261371733405
38,2,0.3,0.001,1e-05,binary_crossentropy,0.26263248920440674,0.010477187855012497,0.4018292725086212,0.025788188039489054
39,2,0.3,0.1,1e-05,binary_crossentropy,0.21856102347373962,0.04527616464144062,0.5981707274913788,0.16015667578937384
40,2,0.5,0.0001,1e-05,binary_crossentropy,0.2597782462835312,0.01336844948540651,0.491260161002477,0.10112436695892824
41,4,0.1,0.0001,0.0001,binary_crossentropy,0.27007003625233966,0.012710982772233127,0.39369918902715045,0.024269690989836435
42,2,0.7,0.0001,0.0,binary_crossentropy,0.3089500516653061,0.048372929973163024,0.491260161002477,0.10112436695892824
43,2,0.3,0.1,0.0001,binary_crossentropy,0.15162279705206552,0.03064653269201064,0.7788617809613546,0.05198168759920735
44,2,0.5,0.1,0.0,binary_crossentropy,0.25749391317367554,0.006211021760103468,0.4018292725086212,0.025788188039489054
45,2,0.7,0.0001,1e-05,binary_crossentropy,0.3090627094109853,0.04847553677367017,0.491260161002477,0.10112436695892824
46,4,0.1,0.1,1e-05,binary_crossentropy,0.27287835876146954,0.026773657168544147,0.45182926456133526,0.08934261371733405
47,2,0.7,0.01,0.001,binary_crossentropy,0.17302907754977545,0.036423722119975126,0.7378048698107401,0.0801235885076723
48,2,0.1,0.1,0.01,binary_crossentropy,0.20384388665358225,0.02348771207109689,0.7298780481020609,0.05103283683436699
49,2,0.3,0.0001,0.01,binary_crossentropy,0.2726329167683919,0.012170939471316979,0.4018292725086212,0.025788188039489054
50,2,0.7,0.0001,0.0001,binary_crossentropy,0.30937324464321136,0.04830298877836805,0.491260161002477,0.10112436695892824
51,4,0.1,0.1,0.0,binary_crossentropy,0.2207177778085073,0.05590963119415235,0.5900406340758005,0.14973729614252043
52,2,0.5,0.1,0.0001,binary_crossentropy,0.14136050641536713,0.02930883871567188,0.8109755913416544,0.065861178332487
53,2,0.7,0.1,0.001,binary_crossentropy,0.17566572626431784,0.024695952925692075,0.7707317074139913,0.044885131194325543
54,2,0.7,0.1,1e-05,binary_crossentropy,0.19609657426675162,0.05916767243005147,0.6483739713827769,0.16574701260151786
55,2,0.7,0.1,0.0001,binary_crossentropy,0.15388998637596765,0.036019451355088834,0.7947154442469279,0.0589781223735674
56,4,0.1,0.1,0.001,binary_crossentropy,0.16800373792648315,0.032361475694486205,0.7949186960856119,0.06138143607539306
57,2,0.3,0.1,0.001,binary_crossentropy,0.1607973352074623,0.026742248927700482,0.7705284555753072,0.0697726126223367
58,2,0.5,0.1,0.001,binary_crossentropy,0.15161520739396414,0.015739442762576532,0.7865853706995646,0.025869763713885763
59,2,0.1,0.01,0.01,binary_crossentropy,0.20034964382648468,0.03519549801703821,0.7134146293004354,0.07434689977708282
60,2,0.1,0.1,0.001,binary_crossentropy,0.1850037376085917,0.0425156134663018,0.7538617849349976,0.05380691468863614
61,2,0.1,0.1,0.0001,binary_crossentropy,0.16359701504309973,0.04907799608996228,0.7949186762173971,0.08089379544319565
62,2,0.5,0.1,1e-05,binary_crossentropy,0.1916422645250956,0.041251874279317105,0.7054877877235413,0.08528887614729734
63,4,0.1,0.1,0.0001,binary_crossentropy,0.1546904370188713,0.03461139767826428,0.7947154442469279,0.07653726091879286
64,2,0.5,0.1,0.01,binary_crossentropy,0.18270204961299896,0.019024424798355383,0.7703251838684082,0.014372075342214866
65,2,0.3,0.01,0.01,binary_crossentropy,0.19308570524056753,0.033522036836161145,0.7215447227160136,0.08216008908122348
66,2,0.5,0.001,0.0001,binary_crossentropy,0.29068811734517414,0.0829998009684089,0.5506097575028738,0.12958526037202686
67,2,0.7,0.001,0.0001,binary_crossentropy,0.2914815992116928,0.06436730221849334,0.5587398509184519,0.12767108992778498
68,2,0.3,0.1,0.01,binary_crossentropy,0.17956950267155966,0.02242034195262778,0.7867886026700338,0.031013087652541235
69,2,0.7,0.1,0.01,binary_crossentropy,0.21203159789244333,0.04855825236045302,0.7132113973299662,0.08009316258394805
70,4,0.1,0.1,0.01,binary_crossentropy,0.21727393567562103,0.019689942659122647,0.6808943152427673,0.05727236315282247
71,2,0.7,0.001,0.01,binary_crossentropy,0.237529456615448,0.03857953401570897,0.6400406757990519,0.07802389923312442
72,2,0.3,0.001,0.01,binary_crossentropy,0.2319011241197586,0.06626355352883057,0.6890243887901306,0.09057837168104135
73,4,0.1,0.01,0.01,binary_crossentropy,0.2032638887564341,0.030043394047939785,0.7136178612709045,0.09071554910375242
74,2,0.5,0.001,0.01,binary_crossentropy,0.22987745702266693,0.0512330285299632,0.6644309163093567,0.09044189974133753
75,2,0.5,0.001,0.001,binary_crossentropy,0.24683762590090433,0.0780936684934513,0.6481707493464152,0.08075067617457524
76,2,0.7,0.01,0.01,binary_crossentropy,0.18964860339959463,0.026242582234953443,0.7215447028477987,0.0630408991125056
77,2,0.5,0.01,0.01,binary_crossentropy,0.19407214721043906,0.02832937078804449,0.7050813039143881,0.07110973585681367
78,2,0.1,0.01,0.0001,binary_crossentropy,0.21859072148799896,0.046081209322127635,0.5981707274913788,0.16015667578937384
79,2,0.5,0.01,0.001,binary_crossentropy,0.16100969910621643,0.02763511018508389,0.7621951103210449,0.05052765380940086
80,2,0.7,0.001,0.001,binary_crossentropy,0.2438836544752121,0.05588499810769252,0.6400406757990519,0.07802389923312442
81,4,0.1,0.01,0.0001,binary_crossentropy,0.2008924037218094,0.03833823418300172,0.6404471496740977,0.16064910056585885
82,4,0.3,0.0001,0.0,binary_crossentropy,0.26546403765678406,0.001428904497531509,0.4018292725086212,0.025788188039489054
83,4,0.1,0.01,0.0,binary_crossentropy,0.20115980505943298,0.03573749692739333,0.6323170562585195,0.15638549387554054
84,4,0.1,0.01,0.001,binary_crossentropy,0.16237657765547434,0.024454643811057258,0.7784552772839864,0.02244992274092093
85,4,0.3,0.0001,1e-05,binary_crossentropy,0.2654281556606293,0.000893521965999191,0.4018292725086212,0.025788188039489054
86,4,0.1,0.001,0.001,binary_crossentropy,0.2410285323858261,0.028762586228410634,0.5833333233992258,0.1369200827946422
87,2,0.1,0.001,0.01,binary_crossentropy,0.21430793901284537,0.044014416039958384,0.7052845358848572,0.08570393923675045
88,4,0.1,0.01,1e-05,binary_crossentropy,0.1983740230401357,0.04038219401438169,0.6567072967688242,0.17118623291206966
89,4,0.3,0.0001,0.001,binary_crossentropy,0.26716862122217816,0.0003174533619457611,0.4018292725086212,0.025788188039489054
90,4,0.1,0.001,0.01,binary_crossentropy,0.2184379150470098,0.040910974787499686,0.6806910634040833,0.08559831086369894
91,2,0.3,0.001,0.001,binary_crossentropy,0.2384272168080012,0.089312646203781,0.697357714176178,0.11370527403501608
92,4,0.5,0.01,0.0,binary_crossentropy,0.26072559754053753,0.011042781652121822,0.4018292725086212,0.025788188039489054
93,4,0.3,0.1,0.0,binary_crossentropy,0.28778990109761554,0.019204444995318863,0.4018292725086212,0.025788188039489054
94,4,0.5,0.0001,0.0001,binary_crossentropy,0.3412229120731354,0.060905915670337325,0.491260161002477,0.10112436695892824
95,4,0.3,0.0001,0.01,binary_crossentropy,0.2763570348421733,0.0012118911693669158,0.4018292725086212,0.025788188039489054
96,4,0.5,0.0001,0.01,binary_crossentropy,0.37869693835576373,0.062013243008433624,0.491260161002477,0.10112436695892824
97,4,0.3,0.1,1e-05,binary_crossentropy,0.2751517991224925,0.011255584913702127,0.4018292725086212,0.025788188039489054
98,4,0.5,0.1,0.0,binary_crossentropy,0.2796237866083781,0.018543227870320856,0.4018292725086212,0.025788188039489054
99,4,0.7,0.0001,1e-05,binary_crossentropy,0.4563590983549754,0.09039735654582721,0.491260161002477,0.10112436695892824
100,4,0.3,0.01,0.01,binary_crossentropy,0.19922960797945657,0.030593474228573524,0.6888211369514465,0.07424739828640388
101,4,0.5,0.0001,1e-05,binary_crossentropy,0.34056224425633747,0.06125786099371144,0.491260161002477,0.10112436695892824
102,4,0.3,0.1,0.01,binary_crossentropy,0.23115313053131104,0.046120590264150524,0.7050813039143881,0.07110973585681367
103,4,0.5,0.0001,0.001,binary_crossentropy,0.344490110874176,0.06086741759964193,0.491260161002477,0.10112436695892824
104,4,0.7,0.0001,0.01,binary_crossentropy,0.5484441121419271,0.09235850066128173,0.491260161002477,0.10112436695892824
105,4,0.7,0.0001,0.0001,binary_crossentropy,0.4571596582730611,0.09046025675087815,0.491260161002477,0.10112436695892824
106,2,0.3,0.01,0.001,binary_crossentropy,0.15780719618002573,0.026432109279306674,0.7867886026700338,0.031013087652541235
107,4,0.7,0.001,0.0,binary_crossentropy,0.26234738032023114,0.010801411108740498,0.4018292725086212,0.025788188039489054
108,4,0.7,0.001,1e-05,binary_crossentropy,0.34371262788772583,0.12525722636292247,0.43434959650039673,0.02098325309379867
109,4,0.7,0.0001,0.0,binary_crossentropy,0.4560701946417491,0.09042473764358362,0.491260161002477,0.10112436695892824
110,4,0.5,0.0001,0.0,binary_crossentropy,0.3401995102564494,0.06158501017229577,0.491260161002477,0.10112436695892824
111,4,0.3,0.0001,0.0001,binary_crossentropy,0.26564911007881165,0.001103432605776778,0.4018292725086212,0.025788188039489054
112,2,0.7,0.01,1e-05,binary_crossentropy,0.15249066054821014,0.031546093307393525,0.7784552971522013,0.05369856059170927
113,2,0.1,0.01,0.001,binary_crossentropy,0.15827635675668716,0.02537635168589835,0.7784552772839864,0.0360163456069608
114,2,0.5,0.01,0.0001,binary_crossentropy,0.15004496524731317,0.028715745608817032,0.8028455376625061,0.04234282666419161
115,4,0.5,0.1,0.01,binary_crossentropy,0.2088127831617991,0.0075073634547254235,0.6808943152427673,0.05727236315282247
116,4,0.7,0.1,0.0,binary_crossentropy,0.2836899558703105,0.019253096608359634,0.4018292725086212,0.025788188039489054
117,4,0.7,0.0001,0.001,binary_crossentropy,0.46572984258333844,0.09079370530812614,0.491260161002477,0.10112436695892824
118,4,0.5,0.1,1e-05,binary_crossentropy,0.21450120707352957,0.057790408651079754,0.5981707274913788,0.16015667578937384
119,4,0.3,0.1,0.001,binary_crossentropy,0.177036722501119,0.017734783801048204,0.737601617972056,0.031172517311518013
120,4,0.7,0.01,0.0,binary_crossentropy,0.261748343706131,0.006428072189118132,0.4018292725086212,0.025788188039489054
121,4,0.1,0.001,0.0,binary_crossentropy,0.2359785536924998,0.03492348114039677,0.5833333233992258,0.1369200827946422
122,4,0.1,0.001,1e-05,binary_crossentropy,0.23704352974891663,0.0346196771866095,0.5833333233992258,0.1369200827946422
123,2,0.7,0.01,0.0001,binary_crossentropy,0.15282569825649261,0.028223318577576997,0.7867886225382487,0.05047939711752739
124,4,0.7,0.1,1e-05,binary_crossentropy,0.2354386548201243,0.033506104125108134,0.5156504015127817,0.13559484299092286
125,6,0.1,0.0001,0.0,binary_crossentropy,0.27412988742192584,0.014768527466550684,0.38536585370699566,0.014360583202542914
126,6,0.1,0.0001,1e-05,binary_crossentropy,0.27421002586682636,0.014901602046054688,0.38536585370699566,0.014360583202542914
127,4,0.1,0.001,0.0001,binary_crossentropy,0.23692753911018372,0.03487932042603547,0.5833333233992258,0.1369200827946422
128,6,0.1,0.0001,0.01,binary_crossentropy,0.2847300668557485,0.020973824735261538,0.3770325183868408,0.010060452739550405
129,4,0.5,0.01,0.0001,binary_crossentropy,0.17691286901632944,0.03674407997160563,0.7298780481020609,0.08581038999404082
130,2,0.3,0.01,0.0001,binary_crossentropy,0.1540109341343244,0.02713878705064924,0.7867886026700338,0.031013087652541235
131,4,0.5,0.01,0.01,binary_crossentropy,0.19521120687325796,0.027330467083715136,0.7217479546864828,0.0792218765699245
132,4,0.5,0.1,0.001,binary_crossentropy,0.1719406545162201,0.024234338980995616,0.7703251838684082,0.014372075342214866
133,2,0.5,0.01,1e-05,binary_crossentropy,0.15039953092734018,0.02823685653185837,0.7786585291226705,0.05979965221758431
134,6,0.1,0.0001,0.0001,binary_crossentropy,0.2741672893365224,0.014862958184535544,0.368699183066686,0.016552249966843076
135,4,0.7,0.01,0.001,binary_crossentropy,0.1915421038866043,0.03928952804232314,0.6890243887901306,0.09057837168104135
136,4,0.7,0.01,0.01,binary_crossentropy,0.19589837888876596,0.02324293443547856,0.7052845557530721,0.06759466302899313
137,6,0.1,0.0001,0.001,binary_crossentropy,0.27481786410013836,0.014673584052850856,0.368699183066686,0.016552249966843076
138,4,0.5,0.1,0.0001,binary_crossentropy,0.19766226410865784,0.06278442051076544,0.6567073067029318,0.20685444446749524
139,4,0.3,0.001,0.01,binary_crossentropy,0.24619726836681366,0.07059153318020811,0.6806910634040833,0.08559831086369894
140,2,0.3,0.01,1e-05,binary_crossentropy,0.15296664834022522,0.032625507691759086,0.7865853706995646,0.04749318743344864
141,4,0.3,0.001,0.0001,binary_crossentropy,0.2875085920095444,0.08581228758046351,0.5424796839555105,0.13247325658873804
142,4,0.3,0.001,1e-05,binary_crossentropy,0.2927122265100479,0.09407633041578,0.5508130093415579,0.1439793565025726
143,4,0.5,0.001,0.01,binary_crossentropy,0.24723571042219797,0.06279660540812755,0.6644309163093567,0.09044189974133753
144,4,0.3,0.001,0.0,binary_crossentropy,0.2949068446954091,0.0969889923417145,0.5591463347276052,0.15552724434813062
145,4,0.3,0.1,0.0001,binary_crossentropy,0.14857585728168488,0.026452002336486154,0.7867886225382487,0.05047939711752739
146,4,0.7,0.1,0.001,binary_crossentropy,0.16143660247325897,0.0257039547683829,0.7705284555753072,0.0697726126223367
147,4,0.7,0.01,0.0001,binary_crossentropy,0.18348148465156555,0.03530798975129121,0.697357714176178,0.09674497019493197
148,4,0.3,0.01,0.0,binary_crossentropy,0.20503106713294983,0.03761281363911038,0.6321138242880503,0.1539625836597681
149,4,0.7,0.001,0.0001,binary_crossentropy,0.307842160264651,0.08104875287687931,0.5424796839555105,0.13247325658873804
150,6,0.1,0.1,0.0,binary_crossentropy,0.2830469111601512,0.02167290151292607,0.4018292725086212,0.025788188039489054
151,4,0.7,0.01,1e-05,binary_crossentropy,0.1939294139544169,0.021402615353102058,0.6808942953745524,0.06976017952601066
152,4,0.5,0.001,0.0001,binary_crossentropy,0.32731005052725476,0.13038712890200638,0.5343496004740397,0.13627318705328006
153,6,0.3,0.0001,0.0,binary_crossentropy,0.3023460308710734,0.02504159418140742,0.38536585370699566,0.014360583202542914
154,6,0.1,0.1,0.0001,binary_crossentropy,0.17612076302369437,0.04569930022253699,0.7540650367736816,0.0996142360731207
155,4,0.5,0.001,1e-05,binary_crossentropy,0.31970227758089703,0.11950760462498744,0.5343496004740397,0.13627318705328006
156,6,0.1,0.1,1e-05,binary_crossentropy,0.1887138287226359,0.06503327100844498,0.656300812959671,0.17610612965349517
157,4,0.5,0.001,0.0,binary_crossentropy,0.324453204870224,0.12932124789240088,0.5343496004740397,0.13627318705328006
158,4,0.5,0.01,1e-05,binary_crossentropy,0.16934791704018912,0.04620709476122549,0.7461382150650024,0.10164267997816893
159,4,0.3,0.001,0.001,binary_crossentropy,0.26354188720385235,0.1033204148654822,0.6481707493464152,0.11342884322866813
160,4,0.7,0.1,0.01,binary_crossentropy,0.19634221494197845,0.031176454801815596,0.7050813039143881,0.07110973585681367
161,4,0.7,0.001,0.001,binary_crossentropy,0.248101606965065,0.05540671354220426,0.6400406757990519,0.07802389923312442
162,6,0.3,0.0001,0.0001,binary_crossentropy,0.30234025915463764,0.024808481466863527,0.38536585370699566,0.014360583202542914
163,4,0.7,0.1,0.0001,binary_crossentropy,0.2191877762476603,0.036345541495918766,0.5997967422008514,0.14728719349654731
164,6,0.3,0.0001,1e-05,binary_crossentropy,0.3044644792874654,0.026937678642078994,0.38536585370699566,0.014360583202542914
165,4,0.7,0.001,0.01,binary_crossentropy,0.23748567203680673,0.035365813386836205,0.6563008228937784,0.0849588543784791
166,4,0.5,0.001,0.001,binary_crossentropy,0.2856389631827672,0.11656448834697916,0.640040655930837,0.10788873357284354
167,4,0.5,0.01,0.001,binary_crossentropy,0.17225533227125803,0.033771829274954875,0.7380081216494242,0.07444742355503227
168,6,0.3,0.0001,0.001,binary_crossentropy,0.29543958107630414,0.015202561040987545,0.4018292725086212,0.025788188039489054
169,6,0.3,0.0001,0.01,binary_crossentropy,0.287568062543869,0.008309831695597224,0.38556910554567975,0.04861846765974747
170,4,0.3,0.01,0.001,binary_crossentropy,0.1644796629746755,0.025057766356962573,0.7621951301892599,0.031091580024055807
171,6,0.3,0.1,0.0,binary_crossentropy,0.27184242010116577,0.023002774744370815,0.4018292725086212,0.025788188039489054
172,6,0.5,0.0001,0.0,binary_crossentropy,0.39468246698379517,0.08090110168951542,0.491260161002477,0.10112436695892824
173,6,0.5,0.0001,0.0001,binary_crossentropy,0.4053257902463277,0.07961549716915527,0.491260161002477,0.10112436695892824
174,4,0.3,0.01,0.0001,binary_crossentropy,0.1545833001534144,0.026391636019305737,0.7867886026700338,0.031013087652541235
175,6,0.3,0.1,1e-05,binary_crossentropy,0.25277690092722577,0.00548976580565162,0.45182926456133526,0.08934261371733405
176,6,0.1,0.1,0.01,binary_crossentropy,0.18677345414956412,0.01240924372929546,0.7542682687441508,0.03327502959240515
177,6,0.5,0.0001,1e-05,binary_crossentropy,0.4020897050698598,0.0796267197584871,0.491260161002477,0.10112436695892824
178,6,0.5,0.0001,0.001,binary_crossentropy,0.4123143255710602,0.07982008968317743,0.491260161002477,0.10112436695892824
179,6,0.5,0.1,0.0,binary_crossentropy,0.26679345965385437,0.014536992795042279,0.491260161002477,0.10112436695892824
180,6,0.5,0.0001,0.01,binary_crossentropy,0.47800251841545105,0.08525433574745134,0.491260161002477,0.10112436695892824
181,6,0.1,0.001,1e-05,binary_crossentropy,0.24752519528071085,0.021671813841677795,0.5587398509184519,0.12767108992778498
182,6,0.1,0.001,0.0,binary_crossentropy,0.24485944211483002,0.02040714465124986,0.5587398509184519,0.12767108992778498
183,6,0.5,0.01,0.0,binary_crossentropy,0.2645411491394043,0.012831085965487533,0.4018292725086212,0.025788188039489054
184,6,0.1,0.1,0.001,binary_crossentropy,0.16240406036376953,0.012564167816990691,0.7784552772839864,0.0360163456069608
185,6,0.7,0.0001,1e-05,binary_crossentropy,0.49618058403333026,0.09867228782230131,0.491260161002477,0.10112436695892824
186,6,0.7,0.001,1e-05,binary_crossentropy,0.3534203767776489,0.13803261841666772,0.42621951301892597,0.00999454739283041
187,6,0.5,0.1,1e-05,binary_crossentropy,0.2723427216211955,0.017594396498370805,0.4587398370107015,0.09273682996833638
188,6,0.7,0.0001,0.0,binary_crossentropy,0.49608369668324787,0.0987591754501273,0.491260161002477,0.10112436695892824
189,6,0.7,0.0001,0.0001,binary_crossentropy,0.49796385566393536,0.09887566185918055,0.491260161002477,0.10112436695892824
190,6,0.7,0.0001,0.001,binary_crossentropy,0.5129039287567139,0.09966786856682845,0.491260161002477,0.10112436695892824
191,6,0.5,0.01,0.01,binary_crossentropy,0.20488489667574564,0.029905852037864163,0.6971544623374939,0.09709406346142685
192,6,0.7,0.0001,0.01,binary_crossentropy,0.6334115068117777,0.10036265354856565,0.491260161002477,0.10112436695892824
193,6,0.1,0.001,0.01,binary_crossentropy,0.21745737393697104,0.03818024017959616,0.6808943152427673,0.10207217822166292
194,6,0.7,0.001,0.0,binary_crossentropy,0.2627495328585307,0.009944632959602207,0.4018292725086212,0.025788188039489054
195,4,0.3,0.01,1e-05,binary_crossentropy,0.15199679881334305,0.02847264540856375,0.7949186960856119,0.042246134494778285
196,6,0.7,0.01,0.0,binary_crossentropy,0.26280062397321063,0.013999879266185183,0.4018292725086212,0.025788188039489054
197,6,0.1,0.01,0.01,binary_crossentropy,0.17574039101600647,0.0277466607496591,0.8109755913416544,0.065861178332487
198,6,0.3,0.001,0.01,binary_crossentropy,0.24959990878899893,0.07291817303596254,0.6644309163093567,0.09044189974133753
199,6,0.3,0.1,0.001,binary_crossentropy,0.14883692065874735,0.00990606310116142,0.8113821148872375,0.012803252625646723
200,6,0.7,0.1,0.0,binary_crossentropy,0.30134718616803485,0.04926762661391724,0.4018292725086212,0.025788188039489054
201,6,0.3,0.1,0.01,binary_crossentropy,0.18742983043193817,0.027228679709849577,0.7947154442469279,0.03314939850024979
202,6,0.3,0.1,0.0001,binary_crossentropy,0.18550724784533182,0.05363262717626019,0.7788617809613546,0.05198168759920735
203,6,0.3,0.01,0.01,binary_crossentropy,0.19313196341196695,0.024637060587260482,0.7378048698107401,0.021701385777424427
204,6,0.7,0.1,1e-05,binary_crossentropy,0.21359154830376306,0.08445989122566765,0.5644308924674988,0.24022445363825623
205,6,0.1,0.01,0.0001,binary_crossentropy,0.14116689811150232,0.030557477248528458,0.8193089365959167,0.03287536487945316
206,6,0.7,0.1,0.01,binary_crossentropy,0.189610555768013,0.01191971806456556,0.7459349433581034,0.030009799915638916
207,6,0.1,0.01,1e-05,binary_crossentropy,0.13913038621346155,0.03837536556457816,0.82743901014328,0.054417666086127484
208,6,0.7,0.01,1e-05,binary_crossentropy,0.1931729738910993,0.09490135057167923,0.5725609759489695,0.21605394471888095
209,6,0.5,0.001,1e-05,binary_crossentropy,0.32879428068796795,0.12142448475798258,0.542682925860087,0.1479417931467007
210,6,0.5,0.001,0.0001,binary_crossentropy,0.28714745740095776,0.09688360702882101,0.5591463347276052,0.15552724434813062
211,8,0.1,0.0001,0.0,binary_crossentropy,0.277848352988561,0.0201390840106444,0.3770325183868408,0.010060452739550405
212,6,0.5,0.001,0.01,binary_crossentropy,0.23841827611128488,0.0508464226979817,0.67256098985672,0.07895027781225677
213,8,0.1,0.0001,1e-05,binary_crossentropy,0.2777082522710164,0.02090471223000147,0.3770325183868408,0.010060452739550405
214,6,0.3,0.001,0.0001,binary_crossentropy,0.26363914211591083,0.09754384700753814,0.6483739813168844,0.11486886249424773
215,6,0.3,0.01,0.001,binary_crossentropy,0.14884722232818604,0.012381208741783948,0.7784552772839864,0.0360163456069608
216,6,0.7,0.01,0.01,binary_crossentropy,0.19599401950836182,0.03312932816235624,0.6888211568196615,0.1515341749705583
217,6,0.5,0.001,0.0,binary_crossentropy,0.3309181829293569,0.12314397870360955,0.542682925860087,0.1479417931467007
218,6,0.1,0.001,0.001,binary_crossentropy,0.21978013217449188,0.045659339725823346,0.6644309163093567,0.09044189974133753
219,6,0.1,0.01,0.001,binary_crossentropy,0.16253460943698883,0.02618515001480341,0.7784552772839864,0.0360163456069608
220,6,0.1,0.001,0.0001,binary_crossentropy,0.19741877913475037,0.06371017592544045,0.6969512303670248,0.1211221671673241
221,8,0.3,0.0001,0.0001,binary_crossentropy,0.31379340092341107,0.034452168179178386,0.3770325183868408,0.010060452739550405
222,8,0.1,0.0001,0.001,binary_crossentropy,0.27873002489407855,0.021621137350956054,0.3851626018683116,0.021171402841342744
223,8,0.1,0.0001,0.0001,binary_crossentropy,0.2786013086636861,0.02198352091214075,0.3770325183868408,0.010060452739550405
224,6,0.7,0.1,0.001,binary_crossentropy,0.15206757684548697,0.009693088031408757,0.7867886026700338,0.0129858956540348
